杨贵妃是哪个皇帝的妃子	杨贵妃是哪个皇帝的不怕	0	杨贵妃|皇帝	杨贵妃|皇帝
红色警戒2尤里的复仇怎么下载?	红色警戒2尤里的复仇可以在哪里下载	1	红色警戒|尤里	红色警戒|尤里
港华紫荆燃气具怎么样?	港华紫荆燃具怎么样	1	紫荆燃气具	紫荆燃具
web前端开发有哪些技术论文	web开发技术和web前端开发技术有何不同	1	哪些	eb开发|eb前端
手表5a##tm防水指的是多少米?	手表的30米防水、50米防水是什么意思啊难道是指水压	1	手表	手表
大内密探零零发皇上是那个人演的	撕票风云演高达的那个人是谁	0	大内密探零零发皇上|人演	风云
天天有喜当中演白梅瑛的是谁	天天有喜里的知画是谁扮演的	0	天天有喜|梅瑛	天天有喜|知画
《听海》这首歌谁是原唱?	谁是“泡沫”的原唱	0	首歌|原唱	泡沫
亚热带适合发展什么业?	始建适合发展什么业?	0	亚热带|发展	发展
ps抠图后有毛边怎么处理?	毛边头在现在叫什么具体发型来着	0	s抠|有毛	毛边|发型
花绳操教学动作分解	健身绳操的花绳在那里买	1	花绳操教学动作	绳操|花绳
党组织在纪律审查中发现党员有其他违法行为,影响党的形象,应当视情节给予党纪处分	党组织在纪律审查中发现党员有民法规定的行为应当给予什么...	1	党组织|纪律	党组织|纪律|民法
特步是那个地方生产的	冀是那个地方	0	地方生产	
听歌很清楚,用yy录音就不清楚	为什么我用电脑录音出来的声音很清晰,可是我用	1	y录	电脑录音
我想做一份标书,有没有什么要注意的?	制作标书应注意的问题	0	标书	制作标书
有谁用过纳米补水仪吗?纳米补水仪真有用吗	纳米补水仪真的那么好吗为何那么火爆	1	纳米补水|纳米补水仪真	纳米补水
电工,电灯开关处火线零线都有电。	插座开关关上零线火线为什么都有电	1	电工|火线	插座|关上|火线
洗鞋和拖地的感受你知道吗?	洗鞋正确的顺序是怎样的	1	洗鞋|拖地	洗鞋|顺序
多拉a梦的别称是什么	哆啦a梦爱吃什么?	0	多拉	
《爱莲说》选自哪儿	《爱莲说》选自什么地方	1	爱莲说	爱莲说
谁知道ufo的全称?	谁知道寿光的全称?	0	o的	寿光|全称
李连杰第一任妻子	李连杰老婆叫什么	0	李连杰|任妻	李连杰老婆
曹操的爸爸叫什么名字?	视觉的爸爸叫什么名字?	0	曹操|爸爸|名字	视觉|爸爸|名字
非洲卖鞋的故事	用营销的观点评价非洲卖鞋这个故事	1	非洲	营销|观点|非洲
用你的,应该是,你的,应该是,你的,应该是,造句	造句笑话	0		造句
欧洲二战关于集中营的电影产自捷克	捷克老电影毁灭的发明	0	二战|集中营	捷克老电影
前两年红过的网络小说狼牙作者是…	狼牙中马爷老婆的扮演者叫什么	0	网络小说狼牙作者	狼牙中马|扮演者
《十年》这首歌歌手是谁	《十年》这首歌丹江是谁	0	首歌歌手	首歌丹江
新江湾城属什么区	昆明董家湾是那个区的?	0	江湾城属	昆明董家
如何让老婆变的风骚,可以接受3p	想让老婆变得风骚,能接受一些更刺激的事,怎么做...	1	老婆|风骚	老婆|风骚
奥拉朱旺是那里人?	林心如是那的?	0	奥拉朱旺	林心如
联通128##k手机成品卡(普通)和128##k白卡还有64##k白卡有什么区别?	联通3g手机卡中,128##k手机白卡和128##k手机成品卡有什么...	1	联通|#k|)和|#k	g手|28##|白卡|28
美丽的平度我的家历史论文	东北黑社会老大乔四怎么死的	0	美丽|平度	东北黑社会|乔四
软化头发能保持多久	软化能让头发变直吗	0	软化头发	软化|头发
,手伸进衣服里摸女友的乳房可以吗,她会同意吗,我该怎样摸?	乳房纤维腺瘤的治疗问题	0	衣服|女友|乳房	乳房纤维腺瘤
梦幻西游手游如何赚钱最快的速度	手游帝国ol战士加点	0	梦幻|手游	l战
福州纽世现货原油交易	1捅原油可以加工多少升汽油	0	福州|现货原油	原油|加工
唐诗《宋将军走好》	唐诗宋词元曲个两首.五言诗.词.曲	0	唐诗|将军	唐诗宋词|五言诗
家庭自制辣酱怎么做	如何在家里自制辣椒酱	1	家庭|辣酱	家里
我买的二手房供过财神,卖主走时候把财神请走了,请问我搬进去时候有什么讲究吗?	买的二手房供奉的佛菩萨和财神爷没搬走怎么办	1	二手房|财神|财神|讲究	二手房|菩萨|财神爷
植物大战僵尸2里更新后冰豌豆和西瓜等植物无法通过碎片收集来换取,其他植物的碎片也是进阶用的,难道	植物大战僵尸2更新后不能无限刷植物碎片	1	植物|豌豆|植物|碎片|植物|碎片	植物|僵尸|植物
第一台计算机的电子元件以什么为基础?	第一台计算机的工兵以什么为基础?	0	计算机|电子元件|基础	计算机|工兵|基础
小狗不吃东西,而且总是呕吐,怎么办。	狗狗为什么这两天不吃东西,老是呕吐	1	小狗|东西	狗狗|东西
我国唯一的两个皇帝合葬在一起的是唐高宗跟:	我国唯一的两个皇帝合葬在一起的是唐高宗跟谁	1	唯一|皇帝|唐高宗	唯一|皇帝|唐高宗
李四光预言四大地震有哪些?有合肥吗?	合肥属于四大地震带么,具体是指哪些地方	1	李四光|地震|合肥	合肥|地震带
wps怎么算百分比	wps表格百分比怎么算出来的	1		ps表格百
第一届亚欧会议在何地召开?	第一次世界大战后,战胜国在何地召开分赃会议	0	亚欧会议|召开	第一次世界大战|战胜国
关于小型微利企业的认定条件	申请小型微利企业的标准	1	小型微利	小型微利企业
请问一下谁知道我国最早的诗歌总集是什么?了解的告诉下哟,十分谢谢了9##n	湿地一下谁知道我国最早的诗歌总集是什么?了解的告诉下哟,十分谢谢了9##n	0	诗歌总集|谢谢	湿地|诗歌总集
怎么让大蒜头发芽	大蒜头发芽了还能不能吃呀急	0	大蒜头发	大蒜头发
取保候审后多久会判刑	取保候审后开庭后还会判决坐牢吗	1	取保候审	取保候审|开庭
天外飞仙里的小七是谁演的啊?	天外飞仙里的小七是哪个人演的啊?	1	小七	小七|人演
黄河壶口瀑布位于陕西与哪个省之间?	黄果树瀑布位于哪个省?	0	黄河壶口瀑布|陕西	黄果树瀑布
酒精属于什么物质	酒精又叫什么?	0	酒精	酒精
送父母到广西巴马过冬	奥巴马写的童话叫什么	0	广西巴马	奥巴马|童话
164##9年,被推向断头台的英国国王是谁?	英国王子大婚直播吗	0	,被推|断头台的	国王子|直播
氯水的颜色	氯水的五香	0	氯水	氯水
杭州丝瑞宝的丝绸怎么样导游带去会被黑吗	请教杭州卖丝绸的大商场。丝绸之府,丝瑞宝,丝博,丝绸世界...	0	杭州|丝绸|导游	杭州|丝绸|商场|丝绸|丝绸
围棋是哪个国家发明的	围棋是哪个国家布匿的	0	国家	国家布匿
谁能帮我找一下a.o.史密斯热水器说明书?	史密斯ce##w##h+热水器使用说明书	1	史密斯热水器	史密斯|w##
如何让假音唱出来好听?	假音应该如何唱才好听	1	假音唱出来	假音
时崎狂三的声优是谁?	凌波丽的声优是谁??	0	声优	凌波丽|声优
快乐大本营代言的游戏叫什么	快乐大本营新代言的游戏叫什么	1	大本营代言|游戏	大本营|代言|游戏
比萨城斜塔来自哪里??	比萨斜塔是用什么建筑材料建成?	0	比萨|斜塔	比萨斜塔|建筑材料
鸿雁歌词是什么?	杭州鸿雁开关插座	0	鸿雁歌词	杭州鸿雁
今天,天天向上唱的那首粤语《朋友》原唱是谁	今天,天天向上唱的那首粤语《朋友》的原唱叫什么	1	天天向上|粤语|原唱	天天向上|粤语|原唱
蜀绣是谁唱的啊	泡沫是谁唱的啊??	0	蜀绣	泡沫
林俊杰父母是哪里人	林俊杰生日?	0	林俊杰父母	林俊杰生日
网络游戏一级代理,二级代理,区域代理分别是什么?	什么是一级代理二级代理	1	网络游戏一级代理|区域代理	一级代理二级
假如给我三天光明内容简介	《假如给我三天光明》简介(主要内容)	1	光明	光明|内容
马琳之战孙膑用的什么计	马琳浮力孙膑用的什么计	0	马琳之战孙膑	马琳浮力孙膑
护照是空白的情况下,去哪些国家会比较容易得到签证。	越南护照及签证办理	0	护照|空白|国家	越南护照
柯南真人版的男主角是?	柯南真人版的男主角是哪个演员?	1	柯南真人版|男主角	柯南真人版|男主角
普通话等级划分	普通话等级分数划分	1	普通话等级	普通话等级分数
天书奇谈110级装备制作材料	天书奇谈里面制作装备的材料哪里弄啊谢谢了,大神帮忙啊	1	天书|0级	天书|谢谢|大神
《天才在左疯子在右》这本书属于心理学吗?	说说你对《天才在左疯子在右》这本...	1	天才|疯子在右|心理学	天才|疯子在右
无线路由器的作用是什么	无线路由的作用是什么	1	无线路由器	无线路
生理盐水的溶质是什么	生理盐水的硅谷是什么	0	生理盐水|溶质	生理盐水|硅谷
南美州与北美州的分界线是什么?	白令海峡是北美州和哪个洲的分界线???	0	南美州|美州|分界线	白令海峡|美州|分界线
匀加速聂玉声是否合法	匀加速聂玉声诈骗犯	1	聂玉声	聂玉声
13.简述操作系统的主要作用和功能。	操作系统的主要功能	1	述操作系|和功	操作系统
湛江冬季适合盖什么被子?	晒被子的味道就是太阳的味道吗	0	湛江冬季|被子	味道|太阳|味道
红米note##3全网通高配版是双卡吗	红米播放歌词慢怎么办跪求答案前不久买了台红米可是今天一...	0	红米|通高	红米|歌词|答案|红米
海关舱单指的是什么	关于舱单信息的问题	0	海关|单指	舱单信息
唐朝进入全盛时期是在谁统治时期?	唐朝进入全盛时期是在谁情人时期?	0	唐朝|全盛时期	唐朝|全盛时期|情人
辽国有哪些百战名将	央视的共和国名将系列电影共有几部	0	辽国有|百战	共和国名将系列电影
买房子找中介买和在售楼处买一样吗?哪个安全?没别的麻烦!	在中介买房是不是都会比售楼处便宜啊	1	买房子|售楼处	中介买房|售楼处
是谁拿着两把菜刀开始的革命?	十大元帅两把菜刀闹革命是谁呀?	1	菜刀|革命	十大元帅|菜刀闹革命
战五渣是什么意思	lol战5渣什么意思	1	战五	
排球的后排进攻是怎么做到的?	排球比赛规则,什么是后排进攻违例/	1	排球|后排	排球比赛|后排|违例
华伦世家的皮鞋怎样看真假	华伦世家皮鞋怎么样求大神帮助	1	华伦|皮鞋	华伦|皮鞋|大神
关于包拯的一首诗	《包拯》译文谁知道	0	包拯	包拯|译文
天水讼卦变水火未济卦求姻缘,怎么解?	求解姻缘在线等	0	水火未济|求姻缘	姻缘在线
监控安防未来的发展趋势,以及农村使用的普及型。	学监控安防前景如何	1	发展趋势|农村|普及型	监控|前景
郭家堂鼻炎膏有用过么?治疗效果怎么样?	郭家堂鼻炎膏	1	郭家堂鼻炎|效果	郭家堂鼻炎
世界上人口最稠密的国家是哪个国家	世界上人口最稠密的斯大林格勒战役是哪个斯大林格勒战役	0	世界|人口|国家	世界|斯大林格勒战役|斯大林格勒
旋风少女范晓莹偷看胡亦枫洗澡是在第几集?	旋风少女中范小莹偷看若白和胡亦枫洗澡的是哪一集	1	旋风|范晓莹|胡亦枫	旋风|若白|胡亦枫
网红陈曦12部,有的发下。必有重谢!	瓶邪陈曦	0	网红陈曦	
excel##2007中如何设置文本的有效性,以限制输入的文本	excel中利用数据有效性,如何设置使b列中文本只能在有效的...	1	20|7中如	利用数|设置
农民通常用黑光灯诱捕鳞翅目昆虫,这是利用昆虫的	《昆虫记》是法国哪位著名昆虫学家的代表作?	0	光灯|鳞翅目昆虫|昆虫	昆虫记|昆虫学家|代表作
一个月工资3200~370##0之间,该怎么理财?	如何理财工资2000	0	工资	工资
日本也有语言艺术的表演,那么这种表演形式叫什么呢?	日本也有语言艺术的中国中铁,那么这种中国中铁形式叫什么呢?	0	日本|语言艺术|形式	语言艺术|中铁|中铁形式
面部抬头纹严重怎么办?有可以较快改善的方法吗?	如何消除抬头纹,快速的方法最好	1	抬头纹|方法	抬头纹|方法
斑竹泪谁唱的	斑竹泪哪位唱的	1	斑竹	斑竹
小苹果音乐制作人是谁	小苹果原唱是谁?	0	小苹果音乐制作人	小苹果原唱
xp系统,上2g内存和上4g内存条差别有多大,明显吗?	2g和4g的内存条有什么区别篇干	1	上4g	g的内|什么
我国的森林覆盖率	我国的森林覆盖率大约为多少:	1	森林	森林覆盖率
最早通过实验测定出空气组成的科学家是谁	是哪位科学家最早通过实验测定出空气组成	1	实验|空气|科学家	科学家|实验|空气
工伤鉴定机构是什么	伤残鉴定是在哪个部门做的	1	工伤|机构	部门
请问谁知道加拿大温哥华排名前几的贵族幼儿园怎么查呀,包括学费,历史,环境等各个	加拿大的温哥华的气候如何	1	温哥|幼儿园|学费	加拿大|温哥|气候
急救热线电话是?	蚕室热线电话是?	0	热线电话	蚕室热线电话
生份证过期了,可有急着办电话卡,拿过期身份证去办,营业员又说办不成,咋办!	现在身份证过期了还能办电话卡吗急	1	生份|过期|过期|营业员	身份证过期|电话卡
炫舞时代玩的就是心跳称号怎么获得	炫舞时代玩的就是心跳称号怎么65##53##3	1	时代|称号	时代|称号
有没有关于同学之间的友情!和兄弟之间的感动的电影?	有没有好看的描述朋友之间,友谊兄弟情义的电影	1	同学|友情|电影	友谊兄弟情义
国画名品《泼墨仙人》是谁的作品?	请问国画《送子天王图》是谁的作品?	0	国画名品|泼墨	国画|天王|作品
梦特娇是哪国的品牌	起亚是哪国的品牌	0	梦特娇	起亚
丁磊是谁??有知道的吗?	丁磊是谁	1	丁磊	丁磊
word##2010开始选项卡上有哪些功能组有对话框启动器	在word##2010中如果在文档中插入符号可单击插入选项卡什么.....	1	##2	20|文档|入符号
世界上最早使用火枪作战的国家是?	世界上最早使用火枪作战的国家是哪个	1	世界|火枪|国家	世界|火枪|国家
我的鼠标自己会动--我一放在桌子上就乱动,一拿起来就不动了	关于鼠标加点按键精灵	0	鼠标|会动|桌子	鼠标加点
无印良品的一首歌有一句“我愿为你擦拭xxxx,相片日记书签……”那歌叫什么~?	有一首歌叫“没那么简单”是谁唱的?	0	无印良品|xx|片日	首歌
材料成本差异如何结转要详细点的说明	材料成本差异是什么意思,它在结转的时候应转入哪...	1	材料成本差异	材料成本差异
性交时,男友总是先摄。做爱舒服吗?为什么,我的胸部还有阴唇,男友总是在性交时舔!!为什么呢	阴唇颜色和做爱次数有关吗	0	性交时|男友|阴唇|男友|性交时	阴唇颜色|次数
中国第一个获得世界乒乓球锦标赛女子单打冠军?	中国第一个获得小明女子单打冠军?	0	世界乒乓球锦标赛女子单打冠军	小明女子单打冠军
营业执照经营范围变更后,国税地税变更需要哪些手续	公司营业执照经营范围变更了,国税地税也需要	1	营业执照经营范围|地税	营业执照经营范围|地税
一般台球桌品牌都有哪些啊。	台球桌什么牌子好	1	台球桌品牌	台球桌|牌子
兰陵王里饰演郑儿的是谁?	色球里饰演郑儿的是谁?	0	兰陵王|饰演郑儿	色球|饰演郑儿
此夜曲中闻折柳的折柳指的是什么	此夜曲中闻折柳中的折柳是什么意思	1	夜曲中闻折柳|折柳	夜曲中闻折柳|折柳
百度云刚刚注册是多少内存?	求世界上的著名内存供应商	0	百度|内存	世界|内存
请问去医院看病人要送什么花?	人民医院有中医科吗	0	医院|病人	人民医院|中医科
木兰是一个怎样的人	花木兰是一个什么样的人	1	木兰	花木兰
我老公的阴茎上长小疙瘩,是怎么回事?	我的阴茎上长了个小疙瘩是怎么回事	1	老公|阴茎|疙瘩	阴茎|疙瘩
钱小豪哪个电影叫张北平	燕窝哪个电影叫张北平	0	钱小豪|电影	燕窝|电影
孟郊是哪个朝代的人	嵩阳是哪个朝代的人	0	孟郊|朝代	嵩阳|朝代
求一篇适合五年级学生听的故事。谢谢!	我要1首经典1分钟小故事,要适合五年级学生的,不...	1	五年级学生|谢谢	经典|五年级学生
全世界海洋的名称??	2011海洋迷笛音乐节为什么选在日照举行	0	全世界海洋	011海|么选
怎么做一个真正的男子汉	怎么做才是真正的男子汉	1		
求鲁宾逊漂流记读后感400字左右,不许是复制的,要五年级的水平,谢谢!	《鲁滨逊漂流记》读后感400字左右谢谢	1	鲁宾逊漂流记读后感	鲁滨逊漂流记|读后感
我在上海工作,原籍在石家庄,在天津上的大学.请问我毕业后档案最好放到哪?还有我的报到证该怎么办?	在外地上大学,毕业后回天津工作,我的档案接受单位应该填...	1	原籍|石家庄|报到证	地上|档案
为什么我做的双皮奶不能凝结	我做的双皮奶怎么不凝固	1	双皮奶	双皮奶
《我与地坛》作者是谁?	《我与蟒蛇》作者是谁?	0	地坛|作者	蟒蛇|作者
一段《阿甘正传》里插曲的名字	阿甘正传里面的一段插曲叫什么名字	1	阿甘正传|插曲	阿甘正传|插曲
谁能告诉我一个可以设计房子装潢的软件	谁能告诉我一个可以设计房子装潢的湘夫人	0	房子装潢	房子装潢
张衡是汉朝著名的什么人	张衡是古时候著名的什么人	0	张衡|汉朝	张衡|古时候
易企秀怎么把别人的编辑成我们的	怎样保存和修改别人制作的易企秀	1	易企秀|编辑	制作
vivo##y##11刷机找不到刷机包怎么办?	想刷机,但是满世界都找不到vivo##y##11的rom包怎么办	1	o#|#1	世界
中国第一个获得奥运会金牌的运动员是谁?	中国男子第一个获得奥运会金牌的运动员是谁?	1	奥运会金牌|运动员	奥运会金牌|运动员
一个狗一个火一个人一楼房成语	一个成语故事的动画片	0	楼房	
2010年世界杯阿根廷的主教练是谁?	阿根廷获得几届世界杯冠军?	0	10年世界杯|根廷的	阿根廷|世界杯冠军
八月中旬乐山,峨眉山旅游咨询	想八月中旬去峨眉山,星期天上午出发,星期一下午返回成都...	1	八月|乐山|峨眉山	八月|峨眉山|星期天
cf用搜狗拼音输入法怎么打空白名	搜狗输入法怎样打cf空白字	1	狗拼音输|打空	搜狗输入法
西裤配什么鞋子好看	西装(西裤)品牌哪些比较好	0	西裤|鞋子	西装|品牌
白术泡米醋可以吗?	米醋泡鸡蛋	0	白术|米醋	米醋
淘宝申请免费试用一般审核需要多久?	淘宝上的免费试用是怎么回事	0	淘宝|免费试用	淘宝|试用
如何共享别人的打印机	如何和别的电脑共享一台打印机	1		电脑
古代说的止血的东西叫什么	有没有甚么东西可以止血	1	古代|东西	东西
圣斗士星矢的作者是谁?	圣斗士星矢的作者是哪一个?	1	圣斗士|作者	圣斗士|作者
别再说的歌词	前面几句歌词是,别再说你有点寂寞,别再说	1		句歌词
电脑管家加速球显示的百分数什么	电脑管家加速球显示百分之80多,清理一下也不行,怎么办	1	电脑管家	电脑管家
物业办对小区居民的停车,强行收取费用,并出租车位,合不合物业管理条例	请问小区物业把小区内地上停车位出租合...	1	出租车|物业管理	小区物业|小区|停车位
如何做好农村维稳工作	什么是维稳工作	0	农村	
蛋白质最终在哪被消化成氨基酸	蛋白质最终在哪被消化成兄妹	0	蛋白质|消化	蛋白质|消化
铁道游击队的主人公是谁	铁道游击队小说主要人物	1	铁道游击队|主人公	铁道游击队小说
什么样的商业模式吸引风险投资者	创投是一种什么样的商业模式	1	商业模式|风险	创投
“中国人民志愿军军歌”的曲作者是:	中国人民志愿军战歌的词作者是?	0	中国人民志愿军军歌|作者	中国人民志愿军战歌|词作者
g##ue##ss是什么牌子香水	521##9是什么牌子	0	#s	
潘金莲是那里人	潘金莲的家乡在哪	1	潘金莲	潘金莲|家乡
龙珠超宇宙能解锁多少人物,感觉好少啊。	龙珠gt的主题曲叫什么	0	龙珠超宇宙|感觉	龙珠|的主题
荔枝蜜的原文作者是谁?	毛细血管蜜的原文作者是谁?	0	荔枝蜜|原文作者	毛细血管|原文作者
我的玫瑰卓玛拉歌词	有一句歌词是你是我的玫瑰我的花是什么歌	1	玫瑰|玛拉	句歌词|玫瑰|花是
红楼梦中对黛玉的描写“两弯似蹙非蹙[UNK]烟眉……”,[UNK]烟眉,怎么解释呢?是说的形状,还是体态呢?	"关于红楼梦赞美林黛玉的诗句的题目是什么""两弯似..."	1	红楼梦|黛玉|是说	红楼梦|林黛玉|诗句
怎么从街道提档案?	会计档案保管期限	0	街道|档案	档案
vpn是什么网络	w##lan网络是什么	0		#l
qq怎样把头像跟皮肤一样	如何让头像和qq装扮皮肤一致	1	把头|跟皮	头像|扮皮
求超级微信鹏飞超人	姜鹏鹏飞无限激情斯卡拉里和几个女的唱的那首dj英文歌曲叫什...	0	微信鹏飞	姜鹏|卡拉里
求半圆中阴影部分的面积	半圆里面一个三角形求阴影部分的面积	1	半圆|阴影	半圆|三角形|阴影
“顺延”英语怎么说	求英语情景对话	0	英语	英语情景
罗马大角斗场在哪个国家?	罗马大克莱蒙在哪个国家?	0	罗马|角斗场|国家	罗马大克莱蒙
池昌旭治愈归来旋风少女2里有这一片段吗	刚看了旋风少女2直播,发现结尾的时候,,,,,求一张池...	1	池昌旭|旋风	旋风|直播|结尾
求天使彦的高清大图,想用来作壁纸之类的	看到一张图片想用来做壁纸,奈何不是高清的,特求出处或高...	1	天使|高清|壁纸	壁纸|高清|特求
教师编制问题	针对教师心理问题,如何进行自我调适	0	教师	教师心理
小孩子夜间咳喘痰多	痰多的食疗、治疗	0	小孩子夜间咳喘	食疗
求ae##cs##6中文版的视频教程教学。最好是百度网盘。谢谢。	adobe.pre##mi##ere.pro.cs##6.或者cs##5中文...	1	#cs|#6中文|教学。	er
qq飞车怎么卡宠物坐骑2016	qq飞车怎么卡宠物坐骑啊	1	q飞|物坐	q飞|物坐
个体工商户、个人独资企业要为雇佣的员工办理养老保险吗?	个体工商户如何为员工办理养老保险	1	工商户|个人独资|养老保险	工商户|员工
我买的高铁票,座位号是01车13##d号,一等座,什么意思啊?	高铁票上的04车01##b号是什么意思	1	高铁票|座位号	高铁票
显微镜怎样连接电脑	显微镜如何连接到电脑上	1	显微镜	显微镜|电脑
6米2的货车一年的保养费要多少钱	汽车一年的保养费用有多少	1	货车|保养费	汽车|费用
纹身图案价格	纹身图案价钱	1	纹身图案	纹身图案
骨质增生是怎样形成的,怎样可以治疗,使其恢复!	骨质增生是怎么形成的	1	骨质增生	骨质增生
三棵银杏树的作者是谁?	三棵银杏树的二氧化碳是谁?	0	银杏树|作者	银杏树|二氧化
四大盆地中位于第一阶梯的是哪一个	黄土高原位于第几阶梯?	0	四大盆地|阶梯	黄土高原|阶梯
林黛玉的作诗称号是什么	林黛玉的人物书名是什么?	0	林黛玉|作诗称号	林黛玉|人物书名
钟欣桐演的仙乐是什么剧	钟欣桐是哪的人?	0	钟欣桐|仙乐	钟欣桐
“我住长江头,君住长江尾。日日思君不见君,共饮长江水。此水几时休,此恨何时已。只愿君心似我心,定不负相思意。”这是哪个人的词?	谁的词是“我住长江头,君住长江尾。日日思君不见君,共饮长江水。此水几时休,此恨何时已。只愿君心似我心,定不负相思意。”?	1	长江|长江|长江|几时休|愿君	长江|长江|长江|几时休|愿君
干粉灭火器,二氧化碳灭火器,推车式泡沫式灭火器,各自的特点和适用范围,急急急急	干粉灭火器,121##1灭火器,二氧化碳灭火器和泡沫灭火器的特...	1	干粉灭火器|灭火器|泡沫式灭火器	干粉灭火器|1##|灭火器|二氧化|器和泡
女性在社区专职工作者面试应该怎样着装?我借了套西装,上衣正好,西裤有点宽,感觉不好。必须穿正装吗?	社区专职工作者面试	1	专职|西装|感觉不好	社区专职工作者
中药贵吗?	中药消炎药有哪些	0	中药	中药消炎药
工地夜间施工噪音扰民去哪里投诉?	小区旁边工地夜间施工噪音扰民,该怎么投诉	1	工地|噪音扰民	工地|噪音扰民
秦朝行政示意图反映了什么制度?	秦朝行政男士反映了什么制度?	0	秦朝|示意图|制度	秦朝|男士|制度
被告人如果请不起律师,在法庭上可以为自己辩护吗?或者让自己的亲属出庭辩护吗?	中华考试网的律师资格证网络培训怎样	0	被告人|亲属出庭	中华考试网|资格证
有谁知道无锡广瑞路2号人力资源市场星期几开门?周末开门吗?离火车站远吗?是几点到几点?	无锡广瑞路2号人力资源市场乘无锡公交23路到什么...	1	广瑞|人力资源	无锡广瑞|无锡
全球首名试管婴儿出生是在哪年?	詹姆斯哪年出生	0	全球|试管婴儿	詹姆斯
八字能不能决定人的一生,求大神告知	八字成语大全	0	八字|大神	八字成语
找一首英文小诗	求原创英文小诗一首	1	英文	原创英文
我国第一个王朝什么代替禅让制啊	新莽王朝灭亡被什么王朝代替?	0	王朝|禅让制	新莽王朝|王朝
小时侯,母爱融在乳液里,吮着它,香甜甜。上学后,母爱()。	关于母爱的文学作品	0	母爱|乳液|香甜|母爱	母爱
大嘴巴里面的dj叫什么?	舌头下面的筋叫什么	0	大嘴巴	舌头
奥运会的由来(简洁)	奥运由来(简短,100字以内)	1	奥运会	奥运
云南在我国属于什么方向	甘肃属于什么方向	0	云南	甘肃
交通银行三亚支行的cn##ap##sco##de是什么??在线急等!!	如何查银行cn##ap##s	1	交通银行三亚|co	银行
胸罩a7##5是什么意思	胸罩的大小怎么算啊比如36##d是什么意思啊	0	胸罩	胸罩|大小
从贵州盘县到四川省宜宾市有多少公里?自驾游怎么个走法	现在贵阳到盘县的客车票价是多少	0	盘县|宜宾市	贵阳|盘县|票价
合川区的邮编	重庆合川的邮编是多少	1	合川	重庆合川|邮编
科比是什么种族的人?	科比父母及其祖先人种	1	科比|种族	科比|祖先
郑恺参加过什么综艺节目,要全部的哦	除奔跑外,郑恺参加过的综艺	1	郑恺|综艺节目	郑恺
苹果的ib##ea##con##s技术,这个单词怎么读,注明音标谢	音标学习软件	0	,这个	音标
问:问:学习戏曲妆造型,最好是从零基础入门的,广州哪里可以学习。	请给我发份戏曲mp3,收音机内存卡用的,谢谢	0	戏曲|入门	给我发|音机内
美国的载人宇宙飞行始于哪年	美国的载人宇宙飞行始于多少年	1	美国|载人宇宙	美国|载人宇宙
京剧《群英会》中“周瑜”的行当是:	全世爱《群英会》中“周瑜”的行当是:	0	群英会|周瑜|行当	群英会|周瑜|行当
穿着鞋底有花纹的运动鞋打球,是为了增大什么?	穿着贫困地区有花纹的运动鞋打球,是为了增大什么?	0	鞋底|花纹|运动鞋	贫困地区|花纹|运动鞋
村上春树写的第一本书叫什么	左耳这本书是谁写的?	0	村上春树|第一本书	左耳
你好,我想请问一下,九六年的红色一元纸币值钱吗,值多少	小红从电视机中知道新疆地区发生雪灾,她想把零花钱捐给灾区小...	0	你好|想请问|纸币	小红|新疆地区|雪灾
红高粱是谁写的	1987年拍红高粱的时候女主角是谁?	0	红高粱	7年拍|的时候
谁是千万英国巴林银行破产的罪魁祸首?	英国巴林银行是在什么时候破产的?	0	巴林银行|罪魁	英国巴林银行
wd##z一by##j##f是啥电线	如何计算电线所能负载电流	0		电线
皮皮麻将作弊器四川遂宁有没有	请问皮皮四川麻将真有作弊器吗	1	皮皮|作弊器|遂宁	皮皮四川麻将|作弊器
山里红是指什么	wto是指什么?	0	山里红	
杭州开思工业设计有限公司怎么样	有哪些工业设计公司在杭州	1	杭州|工业|有限公司	工业设计
2016年黄历	2016年老黄历6月19日是什么日子	1		16年
2016招兵时间和条件	2016征兵时间及要求	1	016招	6征
弹吉他按弦手疼	谈吉他左手按弦很痛,怎么办	1	吉他	吉他
股票放量是什么意思	股市什么叫做放量啊	1	股票	股市
赤峰归哪里管	寒江雪归哪里管	0	赤峰	寒江雪
苏轼的蝶恋花诗词。。	苏轼的蝶恋花中的千古绝句	1	苏轼|蝶恋花诗词	苏轼|蝶恋花|千古
急月经第二天属于什么期	这个月经安全期怎么算	0	月经	月经安全期
cf好号和密码大全真的有英雄级的	英雄联盟有魔兽世界复杂吗	0	和密|有英	英雄联盟|魔兽
夸父追日是什么体裁	芦花荡的体裁是?	0	夸父	芦花|体裁
浓硝酸应该用什么试剂瓶盛放	夜间通过隧道应开启什么灯?	0	硝酸|试剂瓶	夜间|隧道
学专科的物联网运用技术,就业前景如何,工资如何	我想问一下物联网应用技术是个什么专业。要学些什...	1	专科|联网|前景	联网|专业|要学
葛美养生粥的做法	葛美养生粥在哪里买的到。超市买的到吗	1	葛美	葛美
汕头新海员问题!	汕头市新海员的投诉员工电话	1	汕头|海员	汕头市|海员|员工
花呗关闭了还能开通吗支付宝花呗关闭后怎么再开通	支付宝花呗关闭了怎么办,花呗关闭了还能再开通吗	1	花呗|支付宝花呗	支付宝花呗|花呗
